"","ensembl_gene_id","hgnc_symbol","chromosome_name","D8R1_1","D8R2_1","D8R3_1","M8R1_1","M8R2_1","M83_18","D24R3_","D24R2_","D24R1_","M24R3_","M24R2_","M24R1_"
"33582","ENSG00000066136","NFYC","1",2109.91901422967,1918.66137573158,1855.63061862503,2083.26826715722,1982.51437565844,2001.86840677051,2062.14934899403,2184.08419833554,1887.33040582727,2435.9000672628,2059.38044351093,1885.74276732898
"40071","ENSG00000117013","KCNQ4","1",18.9881660457714,17.3739977313854,21.2676302503861,45.9487576036165,12.1785238032869,15.7066613434473,16.6514942276209,29.6003224444251,27.079314292983,31.7269205016201,31.1710561104081,29.8942042866915
"40352","ENSG00000179862","CITED4","1",25.5184576037467,17.2489726653926,20.5019290994878,50.076764933855,17.3102835106217,18.1606428728075,36.2495805378513,34.8263607864496,23.8061089222283,29.695833846278,34.2396167723841,29.9415294313281
"33442","ENSG00000171793","CTPS1","1",6547.50297959847,7226.1441484476,6488.17965970738,6095.67746327855,6412.78626858146,6545.78435858509,5673.48902438627,5071.32982152908,4747.0208364092,4973.40804934986,5079.53467885748,4891.55488980724
"34687","ENSG00000281207","SLFNL1-AS1","1",94.1854253433969,62.4894082289843,91.2510468410314,106.598695197529,91.295779545671,80.9811611374485,60.1992785368097,46.8191814923527,66.9739342435271,108.346189361427,58.3497262500289,59.9531333574834
"34690","ENSG00000171790","SLFNL1","1",77.9776427423233,55.3848639841498,85.6659489184973,73.1965902668885,66.0753187468338,52.4916064108073,68.5917717125223,38.2770192906904,49.6075419365907,65.4980324694816,57.606650778063,59.0820117803421
"34713","ENSG00000010803","SCMH1","1",1920.68333982085,1881.21074998649,1994.88266215581,2060.74305282441,1908.03570237834,1779.55826671445,1832.6375388528,1806.72997620453,1799.37101638485,1610.61546585715,1767.41412293559,1814.48918607897
"35704","ENSG00000204060","FOXO6","1",24.8634632528434,20.9475794728982,18.0016984130427,41.7422588510463,28.634479208472,36.5942205623292,45.5363497641734,64.6476360267495,56.161236794171,74.4139408382927,63.7209652344596,61.2276855138889
"36101","ENSG00000127129","EDN2","1",66.6902993278844,26.049480621756,36.5211099950858,137.083797524572,60.4514736217295,49.2986476277967,93.779008133345,78.338632708706,106.428773926079,110.861495574073,127.574118720102,130.585160683769
"36117","ENSG00000127124","HIVEP3","1",2667.23911598366,2419.57665237607,2494.79771497467,2706.74665120826,2559.57007704399,2207.70365325266,2964.27301148183,2865.8617941329,2709.40118945108,2188.30253586522,2847.21666068232,2620.97848963624
"37058","ENSG00000198815","FOXJ3","1",3835.14205288059,4353.18837181507,4056.1978093031,3575.56476883852,4041.57263168799,4094.65466349653,3697.45817341491,3810.58316893894,3551.77121956088,3589.97221906223,3861.32347999133,3709.39789606316
"37830","ENSG00000177181","RIMKLA","1",44.3302911201846,42.0171358887899,65.7451302466914,32.1123860734368,49.66219332553,51.0754143345106,82.4058624765854,123.006542601736,117.930944175705,101.56572165048,135.588142717179,109.028725562904
"40049","ENSG00000066185","ZMYND12","1",67.1573810223558,57.8003326809165,55.7972494210457,76.1309169117652,63.1375867527445,61.9130568490903,68.232737298972,71.0274721076384,71.5178475860886,60.5022544655447,78.6137321708114,62.4922661250173
